Month,StTime,FinTime,Consumption
4,13:15,13:29,0.03
4,13:30,13:44,0.03
4,13:45,13:59,0.03
4,14:00,14:14,0.02
4,14:15,14:29,0.02
4,14:30,14:44,0.02
4,14:45,14:59,0.02
4,15:00,15:14,0.01
4,15:15,15:29,0.01
4,15:30,15:44,0.01
4,15:45,15:59,0.01
4,16:00,16:14,0.02
4,16:15,16:29,0.02
4,16:30,16:44,0.02
4,16:45,16:59,0.02
4,17:00,17:14,0.02
4,17:15,17:29,0.02
4,17:30,17:44,0.02
4,17:45,17:59,0.02
4,18:00,18:14,0.04
4,18:15,18:29,0.04
4,18:30,18:44,0.04
4,18:45,18:59,0.04
4,19:00,19:14,0.05
4,19:15,19:29,0.05
4,19:30,19:44,0.05
4,19:45,19:59,0.05
4,20:00,20:14,0.06
4,20:15,20:29,0.06
4,20:30,20:44,0.06
4,20:45,20:59,0.06
4,21:00,21:14,0.02
4,21:15,21:29,0.02
4,21:30,21:44,0.02
4,21:45,21:59,0.02
4,22:00,22:14,0.03
4,22:15,22:29,0.03
4,22:30,22:44,0.03
4,22:45,22:59,0.03
4,23:00,23:14,0.02
4,23:15,23:29,0.02
4,23:30,23:44,0.02
4,23:45,23:59,0.02
4,0:00,0:14,0.02
4,0:15,0:29,0.02
4,0:30,0:44,0.02
4,0:45,0:59,0.02
4,1:00,1:14,0.01
4,1:15,1:29,0.01
4,1:30,1:44,0.01
4,1:45,1:59,0.01
4,2:00,2:14,0.03
4,2:15,2:29,0.03
4,2:30,2:44,0.03
4,2:45,2:59,0.03
4,3:00,3:14,0.02
4,3:15,3:29,0.02
4,3:30,3:44,0.02
4,3:45,3:59,0.02
4,4:00,4:14,0.02
4,4:15,4:29,0.02
4,4:30,4:44,0.02
4,4:45,4:59,0.02
4,5:00,5:14,0.02
4,5:15,5:29,0.02
4,5:30,5:44,0.02
4,5:45,5:59,0.02
4,6:00,6:14,0.01
4,6:15,6:29,0.01
4,6:30,6:44,0.01
4,6:45,6:59,0.01
4,7:00,7:14,0.02
4,7:15,7:29,0.02
4,7:30,7:44,0.02
4,7:45,7:59,0.02
4,8:00,8:14,0.16
4,8:15,8:29,0.16
4,8:30,8:44,0.16
4,8:45,8:59,0.16
4,9:00,9:14,0.51
4,9:15,9:29,0.51
4,9:30,9:44,0.51
4,9:45,9:59,0.51
4,10:00,10:14,0.03
4,10:15,10:29,0.03
4,10:30,10:44,0.03
4,10:45,10:59,0.03
4,11:00,11:14,0.02
4,11:15,11:29,0.02
4,11:30,11:44,0.02
4,11:45,11:59,0.02
4,12:00,12:14,0.02
4,12:15,12:29,0.02
4,12:30,12:44,0.02
4,12:45,12:59,0.02
4,13:00,13:14,0.03
4,13:15,13:29,0.03
4,13:30,13:44,0.03
4,13:45,13:59,0.03
4,14:00,14:14,0.07
4,14:15,14:29,0.07
4,14:30,14:44,0.07
4,14:45,14:59,0.07
4,15:00,15:14,0.04
4,15:15,15:29,0.04
4,15:30,15:44,0.04
4,15:45,15:59,0.04
4,16:00,16:14,0.03
4,16:15,16:29,0.03
4,16:30,16:44,0.03
4,16:45,16:59,0.03
4,17:00,17:14,0.03
4,17:15,17:29,0.03
4,17:30,17:44,0.03
4,17:45,17:59,0.03
4,18:00,18:14,0.02
4,18:15,18:29,0.02
4,18:30,18:44,0.02
4,18:45,18:59,0.02
4,19:00,19:14,0.11
4,19:15,19:29,0.11
4,19:30,19:44,0.11
4,19:45,19:59,0.11
4,20:00,20:14,0.12
4,20:15,20:29,0.12
4,20:30,20:44,0.12
4,20:45,20:59,0.12
4,21:00,21:14,0.2
4,21:15,21:29,0.2
4,21:30,21:44,0.2
4,21:45,21:59,0.2
4,22:00,22:14,0.06
4,22:15,22:29,0.06
4,22:30,22:44,0.06
4,22:45,22:59,0.06
4,23:00,23:14,0.06
4,23:15,23:29,0.06
4,23:30,23:44,0.06
4,23:45,23:59,0.06
4,0:00,0:14,0.05
4,0:15,0:29,0.05
4,0:30,0:44,0.05
4,0:45,0:59,0.05
4,1:00,1:14,0.02
4,1:15,1:29,0.02
4,1:30,1:44,0.02
4,1:45,1:59,0.02
4,2:00,2:14,0.03
4,2:15,2:29,0.03
4,2:30,2:44,0.03
4,2:45,2:59,0.03
4,3:00,3:14,0.02
4,3:15,3:29,0.02
4,3:30,3:44,0.02
4,3:45,3:59,0.02
4,4:00,4:14,0.03
4,4:15,4:29,0.03
4,4:30,4:44,0.03
4,4:45,4:59,0.03
4,5:00,5:14,0.02
4,5:15,5:29,0.02
4,5:30,5:44,0.02
4,5:45,5:59,0.02
4,6:00,6:14,0.03
4,6:15,6:29,0.03
4,6:30,6:44,0.03
4,6:45,6:59,0.03
4,7:00,7:14,0.4
4,7:15,7:29,0.4
4,7:30,7:44,0.4
4,7:45,7:59,0.4
4,8:00,8:14,0.17
4,8:15,8:29,0.17
4,8:30,8:44,0.17
4,8:45,8:59,0.17
4,9:00,9:14,0.05
4,9:15,9:29,0.05
4,9:30,9:44,0.05
4,9:45,9:59,0.05
4,10:00,10:14,0.05
4,10:15,10:29,0.05
4,10:30,10:44,0.05
4,10:45,10:59,0.05
4,11:00,11:14,0.02
4,11:15,11:29,0.02
4,11:30,11:44,0.02
4,11:45,11:59,0.02
4,12:00,12:14,0.02
4,12:15,12:29,0.02
4,12:30,12:44,0.02
4,12:45,12:59,0.02
4,13:00,13:14,0.02
4,13:15,13:29,0.02
4,13:30,13:44,0.02
4,13:45,13:59,0.02
4,14:00,14:14,0.02
4,14:15,14:29,0.02
4,14:30,14:44,0.02
4,14:45,14:59,0.02
4,15:00,15:14,0.02
4,15:15,15:29,0.02
4,15:30,15:44,0.02
4,15:45,15:59,0.02
4,16:00,16:14,0.01
4,16:15,16:29,0.01
4,16:30,16:44,0.01
4,16:45,16:59,0.01
4,17:00,17:14,0.02
4,17:15,17:29,0.02
4,17:30,17:44,0.02
4,17:45,17:59,0.02
4,18:00,18:14,0.03
4,18:15,18:29,0.03
4,18:30,18:44,0.03
4,18:45,18:59,0.03
4,19:00,19:14,0.06
4,19:15,19:29,0.06
4,19:30,19:44,0.06
4,19:45,19:59,0.06
4,20:00,20:14,0.13
4,20:15,20:29,0.13
4,20:30,20:44,0.13
4,20:45,20:59,0.13
4,21:00,21:14,0.16
4,21:15,21:29,0.16
4,21:30,21:44,0.16
4,21:45,21:59,0.16
4,22:00,22:14,0.06
4,22:15,22:29,0.06
4,22:30,22:44,0.06
4,22:45,22:59,0.06
4,23:00,23:14,0.05
4,23:15,23:29,0.05
4,23:30,23:44,0.05
4,23:45,23:59,0.05
4,0:00,0:14,0.02
4,0:15,0:29,0.02
4,0:30,0:44,0.02
4,0:45,0:59,0.02
4,1:00,1:14,0.02
4,1:15,1:29,0.02
4,1:30,1:44,0.02
4,1:45,1:59,0.02
4,2:00,2:14,0.02
4,2:15,2:29,0.02
4,2:30,2:44,0.02
4,2:45,2:59,0.02
4,3:00,3:14,0.02
4,3:15,3:29,0.02
4,3:30,3:44,0.02
4,3:45,3:59,0.02
4,4:00,4:14,0.02
4,4:15,4:29,0.02
4,4:30,4:44,0.02
4,4:45,4:59,0.02
4,5:00,5:14,0.02
4,5:15,5:29,0.02
4,5:30,5:44,0.02
4,5:45,5:59,0.02
4,6:00,6:14,0.02
4,6:15,6:29,0.02
4,6:30,6:44,0.02
4,6:45,6:59,0.02
4,7:00,7:14,0.02
4,7:15,7:29,0.02
4,7:30,7:44,0.02
4,7:45,7:59,0.02
4,8:00,8:14,0.09
4,8:15,8:29,0.09
4,8:30,8:44,0.09
4,8:45,8:59,0.09
4,9:00,9:14,0.18
4,9:15,9:29,0.18
4,9:30,9:44,0.18
4,9:45,9:59,0.18
4,10:00,10:14,0.04
4,10:15,10:29,0.04
4,10:30,10:44,0.04
4,10:45,10:59,0.04
4,11:00,11:14,0.02
4,11:15,11:29,0.02
4,11:30,11:44,0.02
4,11:45,11:59,0.02
4,12:00,12:14,0.02
4,12:15,12:29,0.02
4,12:30,12:44,0.02
4,12:45,12:59,0.02
4,13:00,13:14,0.25
4,13:15,13:29,0.25
4,13:30,13:44,0.25
4,13:45,13:59,0.25
4,14:00,14:14,0.03
4,14:15,14:29,0.03
4,14:30,14:44,0.03
4,14:45,14:59,0.03
4,15:00,15:14,0.02
4,15:15,15:29,0.02
4,15:30,15:44,0.02
4,15:45,15:59,0.02
4,16:00,16:14,0.01
4,16:15,16:29,0.01
4,16:30,16:44,0.01
4,16:45,16:59,0.01
4,17:00,17:14,0.03
4,17:15,17:29,0.03
4,17:30,17:44,0.03
4,17:45,17:59,0.03
4,18:00,18:14,0.06
4,18:15,18:29,0.06
4,18:30,18:44,0.06
4,18:45,18:59,0.06
4,19:00,19:14,0.03
4,19:15,19:29,0.03
4,19:30,19:44,0.03
4,19:45,19:59,0.03
4,20:00,20:14,0.28
4,20:15,20:29,0.28
4,20:30,20:44,0.28
4,20:45,20:59,0.28
4,21:00,21:14,0.29
4,21:15,21:29,0.29
4,21:30,21:44,0.29
4,21:45,21:59,0.29
4,22:00,22:14,0.16
4,22:15,22:29,0.16
4,22:30,22:44,0.16
4,22:45,22:59,0.16
4,23:00,23:14,0.03
4,23:15,23:29,0.03
4,23:30,23:44,0.03
4,23:45,23:59,0.03
4,0:00,0:14,0.03
4,0:15,0:29,0.03
4,0:30,0:44,0.03
4,0:45,0:59,0.03
4,1:00,1:14,0.02
4,1:15,1:29,0.02
4,1:30,1:44,0.02
4,1:45,1:59,0.02
4,2:00,2:14,0.02
4,2:15,2:29,0.02
4,2:30,2:44,0.02
4,2:45,2:59,0.02
4,3:00,3:14,0.03
4,3:15,3:29,0.03
4,3:30,3:44,0.03
4,3:45,3:59,0.03
4,4:00,4:14,0.02
4,4:15,4:29,0.02
4,4:30,4:44,0.02
4,4:45,4:59,0.02
4,5:00,5:14,0.03
4,5:15,5:29,0.03
4,5:30,5:44,0.03
4,5:45,5:59,0.03
4,6:00,6:14,0.02
4,6:15,6:29,0.02
4,6:30,6:44,0.02
4,6:45,6:59,0.02
4,7:00,7:14,0.03
4,7:15,7:29,0.03
4,7:30,7:44,0.03
4,7:45,7:59,0.03
4,8:00,8:14,0.02
4,8:15,8:29,0.02
4,8:30,8:44,0.02
4,8:45,8:59,0.02
4,9:00,9:14,0.09
4,9:15,9:29,0.09
4,9:30,9:44,0.09
4,9:45,9:59,0.09
4,10:00,10:14,0.17
4,10:15,10:29,0.17
4,10:30,10:44,0.17
4,10:45,10:59,0.17
4,11:00,11:14,0.03
4,11:15,11:29,0.03
4,11:30,11:44,0.03
4,11:45,11:59,0.03
4,12:00,12:14,0.03
4,12:15,12:29,0.03
4,12:30,12:44,0.03
4,12:45,12:59,0.03
4,13:00,13:14,0.02
4,13:15,13:29,0.02
4,13:30,13:44,0.02
4,13:45,13:59,0.02
4,14:00,14:14,0.03
4,14:15,14:29,0.03
4,14:30,14:44,0.03
4,14:45,14:59,0.03
4,15:00,15:14,0.02
4,15:15,15:29,0.02
4,15:30,15:44,0.02
4,15:45,15:59,0.02
4,16:00,16:14,0.03
4,16:15,16:29,0.03
4,16:30,16:44,0.03
4,16:45,16:59,0.03
4,17:00,17:14,0.03
4,17:15,17:29,0.03
4,17:30,17:44,0.03
4,17:45,17:59,0.03
4,18:00,18:14,0.09
4,18:15,18:29,0.09
4,18:30,18:44,0.09
4,18:45,18:59,0.09
4,19:00,19:14,0.25
4,19:15,19:29,0.25
4,19:30,19:44,0.25
4,19:45,19:59,0.25
4,20:00,20:14,0.07
4,20:15,20:29,0.07
4,20:30,20:44,0.07
4,20:45,20:59,0.07
4,21:00,21:14,0.1
4,21:15,21:29,0.1
4,21:30,21:44,0.1
4,21:45,21:59,0.1
4,22:00,22:14,0.07
4,22:15,22:29,0.07
4,22:30,22:44,0.07
4,22:45,22:59,0.07
4,23:00,23:14,0.05
4,23:15,23:29,0.05
4,23:30,23:44,0.05
4,23:45,23:59,0.05
4,0:00,0:14,0.06
4,0:15,0:29,0.06
4,0:30,0:44,0.06
4,0:45,0:59,0.06
4,1:00,1:14,0.02
4,1:15,1:29,0.02
4,1:30,1:44,0.02
4,1:45,1:59,0.02
4,2:00,2:14,0.03
4,2:15,2:29,0.03
4,2:30,2:44,0.03
4,2:45,2:59,0.03
4,3:00,3:14,0.02
4,3:15,3:29,0.02
4,3:30,3:44,0.02
4,3:45,3:59,0.02
4,4:00,4:14,0.03
4,4:15,4:29,0.03
4,4:30,4:44,0.03
4,4:45,4:59,0.03
4,5:00,5:14,0.02
4,5:15,5:29,0.02
4,5:30,5:44,0.02
4,5:45,5:59,0.02
4,6:00,6:14,0.03
4,6:15,6:29,0.03
4,6:30,6:44,0.03
4,6:45,6:59,0.03
4,7:00,7:14,0.02
4,7:15,7:29,0.02
4,7:30,7:44,0.02
4,7:45,7:59,0.02
4,8:00,8:14,0.03
4,8:15,8:29,0.03
4,8:30,8:44,0.03
4,8:45,8:59,0.03
4,9:00,9:14,0.12
4,9:15,9:29,0.12
4,9:30,9:44,0.12
4,9:45,9:59,0.12
4,10:00,10:14,0.3
4,10:15,10:29,0.3
4,10:30,10:44,0.3
4,10:45,10:59,0.3
4,11:00,11:14,0.11
4,11:15,11:29,0.11
4,11:30,11:44,0.11
4,11:45,11:59,0.11
4,12:00,12:14,0.1
4,12:15,12:29,0.1
4,12:30,12:44,0.1
4,12:45,12:59,0.1
4,13:00,13:14,0.29
4,13:15,13:29,0.29
4,13:30,13:44,0.29
4,13:45,13:59,0.29
4,14:00,14:14,0.13
4,14:15,14:29,0.13
4,14:30,14:44,0.13
4,14:45,14:59,0.13
4,15:00,15:14,0.1
4,15:15,15:29,0.1
4,15:30,15:44,0.1
4,15:45,15:59,0.1
4,16:00,16:14,0.02
4,16:15,16:29,0.02
4,16:30,16:44,0.02
4,16:45,16:59,0.02
4,17:00,17:14,0.04
4,17:15,17:29,0.04
4,17:30,17:44,0.04
4,17:45,17:59,0.04
4,18:00,18:14,0.06
4,18:15,18:29,0.06
4,18:30,18:44,0.06
4,18:45,18:59,0.06
4,19:00,19:14,0.09
4,19:15,19:29,0.09
4,19:30,19:44,0.09
4,19:45,19:59,0.09
4,20:00,20:14,0.11
4,20:15,20:29,0.11
4,20:30,20:44,0.11
4,20:45,20:59,0.11
4,21:00,21:14,0.34
4,21:15,21:29,0.34
4,21:30,21:44,0.34
4,21:45,21:59,0.34
4,22:00,22:14,0.06
4,22:15,22:29,0.06
4,22:30,22:44,0.06
4,22:45,22:59,0.06
4,23:00,23:14,0.05
4,23:15,23:29,0.05
4,23:30,23:44,0.05
4,23:45,23:59,0.05
4,0:00,0:14,0.06
4,0:15,0:29,0.06
4,0:30,0:44,0.06
4,0:45,0:59,0.06
4,1:00,1:14,0.03
4,1:15,1:29,0.03
4,1:30,1:44,0.03
4,1:45,1:59,0.03
4,2:00,2:14,0.03
4,2:15,2:29,0.03
4,2:30,2:44,0.03
4,2:45,2:59,0.03
4,3:00,3:14,0.03
4,3:15,3:29,0.03
4,3:30,3:44,0.03
4,3:45,3:59,0.03
4,4:00,4:14,0.01
4,4:15,4:29,0.01
4,4:30,4:44,0.01
4,4:45,4:59,0.01
4,5:00,5:14,0.02
4,5:15,5:29,0.02
4,5:30,5:44,0.02
4,5:45,5:59,0.02
4,6:00,6:14,0.03
4,6:15,6:29,0.03
4,6:30,6:44,0.03
4,6:45,6:59,0.03
4,7:00,7:14,0.04
4,7:15,7:29,0.04
4,7:30,7:44,0.04
4,7:45,7:59,0.04
4,8:00,8:14,0.12
4,8:15,8:29,0.12
4,8:30,8:44,0.12
4,8:45,8:59,0.12
4,9:00,9:14,0.09
4,9:15,9:29,0.09
4,9:30,9:44,0.09
4,9:45,9:59,0.09
4,10:00,10:14,0.04
4,10:15,10:29,0.04
4,10:30,10:44,0.04
4,10:45,10:59,0.04
4,11:00,11:14,0.02
4,11:15,11:29,0.02
4,11:30,11:44,0.02
4,11:45,11:59,0.02
4,12:00,12:14,0.02
4,12:15,12:29,0.02
4,12:30,12:44,0.02
4,12:45,12:59,0.02
4,13:00,13:14,0.03
4,13:15,13:29,0.03
4,13:30,13:44,0.03
4,13:45,13:59,0.03
4,14:00,14:14,0.03
4,14:15,14:29,0.03
4,14:30,14:44,0.03
4,14:45,14:59,0.03
4,15:00,15:14,0.04
4,15:15,15:29,0.04
4,15:30,15:44,0.04
4,15:45,15:59,0.04
4,16:00,16:14,0.01
4,16:15,16:29,0.01
4,16:30,16:44,0.01
4,16:45,16:59,0.01
4,17:00,17:14,0.05
4,17:15,17:29,0.05
4,17:30,17:44,0.05
4,17:45,17:59,0.05
4,18:00,18:14,0.04
4,18:15,18:29,0.04
4,18:30,18:44,0.04
4,18:45,18:59,0.04
4,19:00,19:14,0.06
4,19:15,19:29,0.06
4,19:30,19:44,0.06
4,19:45,19:59,0.06
4,20:00,20:14,0.11
4,20:15,20:29,0.11
4,20:30,20:44,0.11
4,20:45,20:59,0.11
4,21:00,21:14,0.22
4,21:15,21:29,0.22
4,21:30,21:44,0.22
4,21:45,21:59,0.22
4,22:00,22:14,0.03
4,22:15,22:29,0.03
4,22:30,22:44,0.03
4,22:45,22:59,0.03
4,23:00,23:14,0.01
4,23:15,23:29,0.01
4,23:30,23:44,0.01
4,23:45,23:59,0.01
4,0:00,0:14,0.02
4,0:15,0:29,0.02
4,0:30,0:44,0.02
4,0:45,0:59,0.02
4,1:00,1:14,0.01
4,1:15,1:29,0.01
4,1:30,1:44,0.01
4,1:45,1:59,0.01
4,2:00,2:14,0.02
4,2:15,2:29,0.02
4,2:30,2:44,0.02
4,2:45,2:59,0.02
4,3:00,3:14,0.01
4,3:15,3:29,0.01
4,3:30,3:44,0.01
4,3:45,3:59,0.01
4,4:00,4:14,0.02
4,4:15,4:29,0.02
4,4:30,4:44,0.02
4,4:45,4:59,0.02
4,5:00,5:14,0.01
4,5:15,5:29,0.01
4,5:30,5:44,0.01
4,5:45,5:59,0.01
4,6:00,6:14,0.1
4,6:15,6:29,0.1
4,6:30,6:44,0.1
4,6:45,6:59,0.1
4,7:00,7:14,0.17
4,7:15,7:29,0.17
4,7:30,7:44,0.17
4,7:45,7:59,0.17
4,8:00,8:14,0.09
4,8:15,8:29,0.09
4,8:30,8:44,0.09
4,8:45,8:59,0.09
4,9:00,9:14,0.12
4,9:15,9:29,0.12
4,9:30,9:44,0.12
4,9:45,9:59,0.12
4,10:00,10:14,0.03
4,10:15,10:29,0.03
4,10:30,10:44,0.03
4,10:45,10:59,0.03
4,11:00,11:14,0.04
4,11:15,11:29,0.04
4,11:30,11:44,0.04
4,11:45,11:59,0.04
4,12:00,12:14,0.03
4,12:15,12:29,0.03
4,12:30,12:44,0.03
4,12:45,12:59,0.03
4,13:00,13:14,0.07
4,13:15,13:29,0.07
4,13:30,13:44,0.07
4,13:45,13:59,0.07
4,14:00,14:14,0.04
4,14:15,14:29,0.04
4,14:30,14:44,0.04
4,14:45,14:59,0.04
4,15:00,15:14,0.03
4,15:15,15:29,0.03
4,15:30,15:44,0.03
4,15:45,15:59,0.03
4,16:00,16:14,0.12
4,16:15,16:29,0.12
4,16:30,16:44,0.12
4,16:45,16:59,0.12
4,17:00,17:14,0.07
4,17:15,17:29,0.07
4,17:30,17:44,0.07
4,17:45,17:59,0.07
4,18:00,18:14,0.22
4,18:15,18:29,0.22
4,18:30,18:44,0.22
4,18:45,18:59,0.22
4,19:00,19:14,0.33
4,19:15,19:29,0.33
4,19:30,19:44,0.33
4,19:45,19:59,0.33
4,20:00,20:14,0.1
4,20:15,20:29,0.1
4,20:30,20:44,0.1
4,20:45,20:59,0.1
4,21:00,21:14,0.06
4,21:15,21:29,0.06
4,21:30,21:44,0.06
4,21:45,21:59,0.06
4,22:00,22:14,0.06
4,22:15,22:29,0.06
4,22:30,22:44,0.06
4,22:45,22:59,0.06
4,23:00,23:14,0.04
4,23:15,23:29,0.04
4,23:30,23:44,0.04
4,23:45,23:59,0.04
4,0:00,0:14,0.05
4,0:15,0:29,0.05
4,0:30,0:44,0.05
4,0:45,0:59,0.05
4,1:00,1:14,0.04
4,1:15,1:29,0.04
4,1:30,1:44,0.04
4,1:45,1:59,0.04
4,2:00,2:14,0.04
4,2:15,2:29,0.04
4,2:30,2:44,0.04
4,2:45,2:59,0.04
4,3:00,3:14,0.03
4,3:15,3:29,0.03
4,3:30,3:44,0.03
4,3:45,3:59,0.03
4,4:00,4:14,0.04
4,4:15,4:29,0.04
4,4:30,4:44,0.04
4,4:45,4:59,0.04
4,5:00,5:14,0.03
4,5:15,5:29,0.03
4,5:30,5:44,0.03
4,5:45,5:59,0.03
4,6:00,6:14,0.04
4,6:15,6:29,0.04
4,6:30,6:44,0.04
4,6:45,6:59,0.04
4,7:00,7:14,0.13
4,7:15,7:29,0.13
4,7:30,7:44,0.13
4,7:45,7:59,0.13
4,8:00,8:14,0.19
4,8:15,8:29,0.19
4,8:30,8:44,0.19
4,8:45,8:59,0.19
4,9:00,9:14,0.04
4,9:15,9:29,0.04
4,9:30,9:44,0.04
4,9:45,9:59,0.04
4,10:00,10:14,0.01
4,10:15,10:29,0.01
4,10:30,10:44,0.01
4,10:45,10:59,0.01
4,11:00,11:14,0.02
4,11:15,11:29,0.02
4,11:30,11:44,0.02
4,11:45,11:59,0.02
4,12:00,12:14,0.08
4,12:15,12:29,0.08
4,12:30,12:44,0.08
4,12:45,12:59,0.08
4,13:00,13:14,0.04
4,13:15,13:29,0.04
4,13:30,13:44,0.04
4,13:45,13:59,0.04
4,14:00,14:14,0.03
4,14:15,14:29,0.03
4,14:30,14:44,0.03
4,14:45,14:59,0.03
4,15:00,15:14,0.03
4,15:15,15:29,0.03
4,15:30,15:44,0.03
4,15:45,15:59,0.03
4,16:00,16:14,0.01
4,16:15,16:29,0.01
4,16:30,16:44,0.01
4,16:45,16:59,0.01
4,17:00,17:14,0.03
4,17:15,17:29,0.03
4,17:30,17:44,0.03
4,17:45,17:59,0.03
4,18:00,18:14,0.02
4,18:15,18:29,0.02
4,18:30,18:44,0.02
4,18:45,18:59,0.02
4,19:00,19:14,0.02
4,19:15,19:29,0.02
4,19:30,19:44,0.02
4,19:45,19:59,0.02
4,20:00,20:14,0.27
4,20:15,20:29,0.27
4,20:30,20:44,0.27
4,20:45,20:59,0.27
4,21:00,21:14,0.17
4,21:15,21:29,0.17
4,21:30,21:44,0.17
4,21:45,21:59,0.17
4,22:00,22:14,0.12
4,22:15,22:29,0.12
4,22:30,22:44,0.12
4,22:45,22:59,0.12
4,23:00,23:14,0.07
4,23:15,23:29,0.07
4,23:30,23:44,0.07
4,23:45,23:59,0.07
4,0:00,0:14,0.04
4,0:15,0:29,0.04
4,0:30,0:44,0.04
4,0:45,0:59,0.04
4,1:00,1:14,0.01
4,1:15,1:29,0.01
4,1:30,1:44,0.01
4,1:45,1:59,0.01
4,2:00,2:14,0.02
4,2:15,2:29,0.02
4,2:30,2:44,0.02
4,2:45,2:59,0.02
4,3:00,3:14,0.01
4,3:15,3:29,0.01
4,3:30,3:44,0.01
4,3:45,3:59,0.01
4,4:00,4:14,0.02
4,4:15,4:29,0.02
4,4:30,4:44,0.02
4,4:45,4:59,0.02
4,5:00,5:14,0.01
4,5:15,5:29,0.01
4,5:30,5:44,0.01
4,5:45,5:59,0.01
4,6:00,6:14,0.02
4,6:15,6:29,0.02
4,6:30,6:44,0.02
4,6:45,6:59,0.02
4,7:00,7:14,0.07
4,7:15,7:29,0.07
4,7:30,7:44,0.07
4,7:45,7:59,0.07
4,8:00,8:14,0.12
4,8:15,8:29,0.12
4,8:30,8:44,0.12
4,8:45,8:59,0.12
4,9:00,9:14,0.03
4,9:15,9:29,0.03
4,9:30,9:44,0.03
4,9:45,9:59,0.03
4,10:00,10:14,0.01
4,10:15,10:29,0.01
4,10:30,10:44,0.01
4,10:45,10:59,0.01
4,11:00,11:14,0.02
4,11:15,11:29,0.02
4,11:30,11:44,0.02
4,11:45,11:59,0.02
4,12:00,12:14,0.01
4,12:15,12:29,0.01
4,12:30,12:44,0.01
4,12:45,12:59,0.01
4,13:00,13:14,0.02
4,13:15,13:29,0.02
4,13:30,13:44,0.02
4,13:45,13:59,0.02
4,14:00,14:14,0.01
4,14:15,14:29,0.01
4,14:30,14:44,0.01
4,14:45,14:59,0.01
4,15:00,15:14,0.02
4,15:15,15:29,0.02
4,15:30,15:44,0.02
4,15:45,15:59,0.02
4,16:00,16:14,0.01
4,16:15,16:29,0.01
4,16:30,16:44,0.01
4,16:45,16:59,0.01
4,17:00,17:14,0.02
4,17:15,17:29,0.02
4,17:30,17:44,0.02
4,17:45,17:59,0.02
4,18:00,18:14,0.02
4,18:15,18:29,0.02
4,18:30,18:44,0.02
4,18:45,18:59,0.02
4,19:00,19:14,0.01
4,19:15,19:29,0.01
4,19:30,19:44,0.01
4,19:45,19:59,0.01
4,20:00,20:14,0.19
4,20:15,20:29,0.19
4,20:30,20:44,0.19
4,20:45,20:59,0.19
4,21:00,21:14,0.08
4,21:15,21:29,0.08
4,21:30,21:44,0.08
4,21:45,21:59,0.08
4,22:00,22:14,0.07
4,22:15,22:29,0.07
4,22:30,22:44,0.07
4,22:45,22:59,0.07
4,23:00,23:14,0.04
4,23:15,23:29,0.04
4,23:30,23:44,0.04
4,23:45,23:59,0.04
4,0:00,0:14,0.05
4,0:15,0:29,0.05
4,0:30,0:44,0.05
4,0:45,0:59,0.05
4,1:00,1:14,0.03
4,1:15,1:29,0.03
4,1:30,1:44,0.03
4,1:45,1:59,0.03
4,2:00,2:14,0.04
4,2:15,2:29,0.04
4,2:30,2:44,0.04
4,2:45,2:59,0.04
4,3:00,3:14,0.04
4,3:15,3:29,0.04
4,3:30,3:44,0.04
4,3:45,3:59,0.04
4,4:00,4:14,0.04
4,4:15,4:29,0.04
4,4:30,4:44,0.04
4,4:45,4:59,0.04
4,5:00,5:14,0.04
4,5:15,5:29,0.04
4,5:30,5:44,0.04
4,5:45,5:59,0.04
4,6:00,6:14,0.04
4,6:15,6:29,0.04
4,6:30,6:44,0.04
4,6:45,6:59,0.04
4,7:00,7:14,0.05
4,7:15,7:29,0.05
4,7:30,7:44,0.05
4,7:45,7:59,0.05
4,8:00,8:14,0.1
4,8:15,8:29,0.1
4,8:30,8:44,0.1
4,8:45,8:59,0.1
4,9:00,9:14,0.09
4,9:15,9:29,0.09
4,9:30,9:44,0.09
4,9:45,9:59,0.09
4,10:00,10:14,0.08
4,10:15,10:29,0.08
4,10:30,10:44,0.08
4,10:45,10:59,0.08
4,11:00,11:14,0.16
4,11:15,11:29,0.16
4,11:30,11:44,0.16
4,11:45,11:59,0.16
4,12:00,12:14,0.32
4,12:15,12:29,0.32
4,12:30,12:44,0.32
4,12:45,12:59,0.32
4,13:00,13:14,0.19
4,13:15,13:29,0.19
4,13:30,13:44,0.19
4,13:45,13:59,0.19
4,14:00,14:14,0.04
4,14:15,14:29,0.04
4,14:30,14:44,0.04
4,14:45,14:59,0.04
4,15:00,15:14,0.04
4,15:15,15:29,0.04
4,15:30,15:44,0.04
4,15:45,15:59,0.04
4,16:00,16:14,0.06
4,16:15,16:29,0.06
4,16:30,16:44,0.06
4,16:45,16:59,0.06
4,17:00,17:14,0.04
4,17:15,17:29,0.04
4,17:30,17:44,0.04
4,17:45,17:59,0.04
4,18:00,18:14,0.02
4,18:15,18:29,0.02
4,18:30,18:44,0.02
4,18:45,18:59,0.02
4,19:00,19:14,0.02
4,19:15,19:29,0.02
4,19:30,19:44,0.02
4,19:45,19:59,0.02
4,20:00,20:14,0.2
4,20:15,20:29,0.2
4,20:30,20:44,0.2
4,20:45,20:59,0.2
4,21:00,21:14,0.28
4,21:15,21:29,0.28
4,21:30,21:44,0.28
4,21:45,21:59,0.28
4,22:00,22:14,0.04
4,22:15,22:29,0.04
4,22:30,22:44,0.04
