Month,StTime,FinTime,Consumption
8,975,989,0.07
8,990,1004,0.07
8,1005,1019,0.07
8,1020,1034,0.04
8,1035,1049,0.04
8,1050,1064,0.04
8,1065,1079,0.04
8,1080,1094,0.07
8,1095,1109,0.07
8,1110,1124,0.07
8,1125,1139,0.07
8,1140,1154,0.1
8,1155,1169,0.1
8,1170,1184,0.1
8,1185,1199,0.1
8,1200,1214,0.04
8,1215,1229,0.04
8,1230,1244,0.04
8,1245,1259,0.04
8,1260,1274,0.22
8,1275,1289,0.22
8,1290,1304,0.22
8,1305,1319,0.22
8,1320,1334,0.09
8,1335,1349,0.09
8,1350,1364,0.09
8,1365,1379,0.09
8,1380,1394,0.07
8,1395,1409,0.07
8,1410,1424,0.07
8,1425,1439,0.07
8,0,14,0.05
8,15,29,0.05
8,30,44,0.05
8,45,59,0.05
8,60,74,0.04
8,75,89,0.04
8,90,104,0.04
8,105,119,0.04
8,120,134,0.02
8,135,149,0.02
8,150,164,0.02
8,165,179,0.02
8,180,194,0.03
8,195,209,0.03
8,210,224,0.03
8,225,239,0.03
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.03
8,315,329,0.03
8,330,344,0.03
8,345,359,0.03
8,360,374,0.02
8,375,389,0.02
8,390,404,0.02
8,405,419,0.02
8,420,434,0.03
8,435,449,0.03
8,450,464,0.03
8,465,479,0.03
8,480,494,0.38
8,495,509,0.38
8,510,524,0.38
8,525,539,0.38
8,540,554,0.03
8,555,569,0.03
8,570,584,0.03
8,585,599,0.03
8,600,614,0.04
8,615,629,0.04
8,630,644,0.04
8,645,659,0.04
8,660,674,0.02
8,675,689,0.02
8,690,704,0.02
8,705,719,0.02
8,720,734,0.02
8,735,749,0.02
8,750,764,0.02
8,765,779,0.02
8,780,794,0.02
8,795,809,0.02
8,810,824,0.02
8,825,839,0.02
8,840,854,0.03
8,855,869,0.03
8,870,884,0.03
8,885,899,0.03
8,900,914,0.02
8,915,929,0.02
8,930,944,0.02
8,945,959,0.02
8,960,974,0.03
8,975,989,0.03
8,990,1004,0.03
8,1005,1019,0.03
8,1020,1034,0.02
8,1035,1049,0.02
8,1050,1064,0.02
8,1065,1079,0.02
8,1080,1094,0.09
8,1095,1109,0.09
8,1110,1124,0.09
8,1125,1139,0.09
8,1140,1154,0.04
8,1155,1169,0.04
8,1170,1184,0.04
8,1185,1199,0.04
8,1200,1214,0.29
8,1215,1229,0.29
8,1230,1244,0.29
8,1245,1259,0.29
8,1260,1274,0.14
8,1275,1289,0.14
8,1290,1304,0.14
8,1305,1319,0.14
8,1320,1334,0.07
8,1335,1349,0.07
8,1350,1364,0.07
8,1365,1379,0.07
8,1380,1394,0.02
8,1395,1409,0.02
8,1410,1424,0.02
8,1425,1439,0.02
8,0,14,0.05
8,15,29,0.05
8,30,44,0.05
8,45,59,0.05
8,60,74,0.02
8,75,89,0.02
8,90,104,0.02
8,105,119,0.02
8,120,134,0.03
8,135,149,0.03
8,150,164,0.03
8,165,179,0.03
8,180,194,0.02
8,195,209,0.02
8,210,224,0.02
8,225,239,0.02
8,240,254,0.03
8,255,269,0.03
8,270,284,0.03
8,285,299,0.03
8,300,314,0.02
8,315,329,0.02
8,330,344,0.02
8,345,359,0.02
8,360,374,0.03
8,375,389,0.03
8,390,404,0.03
8,405,419,0.03
8,420,434,0.08
8,435,449,0.08
8,450,464,0.08
8,465,479,0.08
8,480,494,0.14
8,495,509,0.14
8,510,524,0.14
8,525,539,0.14
8,540,554,0.05
8,555,569,0.05
8,570,584,0.05
8,585,599,0.05
8,600,614,0.13
8,615,629,0.13
8,630,644,0.13
8,645,659,0.13
8,660,674,0.05
8,675,689,0.05
8,690,704,0.05
8,705,719,0.05
8,720,734,0.03
8,735,749,0.03
8,750,764,0.03
8,765,779,0.03
8,780,794,0.04
8,795,809,0.04
8,810,824,0.04
8,825,839,0.04
8,840,854,0.03
8,855,869,0.03
8,870,884,0.03
8,885,899,0.03
8,900,914,0.05
8,915,929,0.05
8,930,944,0.05
8,945,959,0.05
8,960,974,0.04
8,975,989,0.04
8,990,1004,0.04
8,1005,1019,0.04
8,1020,1034,0.04
8,1035,1049,0.04
8,1050,1064,0.04
8,1065,1079,0.04
8,1080,1094,0.31
8,1095,1109,0.31
8,1110,1124,0.31
8,1125,1139,0.31
8,1140,1154,0.03
8,1155,1169,0.03
8,1170,1184,0.03
8,1185,1199,0.03
8,1200,1214,0.12
8,1215,1229,0.12
8,1230,1244,0.12
8,1245,1259,0.12
8,1260,1274,0.11
8,1275,1289,0.11
8,1290,1304,0.11
8,1305,1319,0.11
8,1320,1334,0.07
8,1335,1349,0.07
8,1350,1364,0.07
8,1365,1379,0.07
8,1380,1394,0.06
8,1395,1409,0.06
8,1410,1424,0.06
8,1425,1439,0.06
8,0,14,0.06
8,15,29,0.06
8,30,44,0.06
8,45,59,0.06
8,60,74,0.04
8,75,89,0.04
8,90,104,0.04
8,105,119,0.04
8,120,134,0.03
8,135,149,0.03
8,150,164,0.03
8,165,179,0.03
8,180,194,0.01
8,195,209,0.01
8,210,224,0.01
8,225,239,0.01
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.02
8,315,329,0.02
8,330,344,0.02
8,345,359,0.02
8,360,374,0.01
8,375,389,0.01
8,390,404,0.01
8,405,419,0.01
8,420,434,0.1
8,435,449,0.1
8,450,464,0.1
8,465,479,0.1
8,480,494,0.28
8,495,509,0.28
8,510,524,0.28
8,525,539,0.28
8,540,554,0.05
8,555,569,0.05
8,570,584,0.05
8,585,599,0.05
8,600,614,0.09
8,615,629,0.09
8,630,644,0.09
8,645,659,0.09
8,660,674,0.02
8,675,689,0.02
8,690,704,0.02
8,705,719,0.02
8,720,734,0.02
8,735,749,0.02
8,750,764,0.02
8,765,779,0.02
8,780,794,0.03
8,795,809,0.03
8,810,824,0.03
8,825,839,0.03
8,840,854,0.02
8,855,869,0.02
8,870,884,0.02
8,885,899,0.02
8,900,914,0.02
8,915,929,0.02
8,930,944,0.02
8,945,959,0.02
8,960,974,0.03
8,975,989,0.03
8,990,1004,0.03
8,1005,1019,0.03
8,1020,1034,0.08
8,1035,1049,0.08
8,1050,1064,0.08
8,1065,1079,0.08
8,1080,1094,0.09
8,1095,1109,0.09
8,1110,1124,0.09
8,1125,1139,0.09
8,1140,1154,0.06
8,1155,1169,0.06
8,1170,1184,0.06
8,1185,1199,0.06
8,1200,1214,0.22
8,1215,1229,0.22
8,1230,1244,0.22
8,1245,1259,0.22
8,1260,1274,0.07
8,1275,1289,0.07
8,1290,1304,0.07
8,1305,1319,0.07
8,1320,1334,0.09
8,1335,1349,0.09
8,1350,1364,0.09
8,1365,1379,0.09
8,1380,1394,0.08
8,1395,1409,0.08
8,1410,1424,0.08
8,1425,1439,0.08
8,0,14,0.06
8,15,29,0.06
8,30,44,0.06
8,45,59,0.06
8,60,74,0.02
8,75,89,0.02
8,90,104,0.02
8,105,119,0.02
8,120,134,0.02
8,135,149,0.02
8,150,164,0.02
8,165,179,0.02
8,180,194,0.03
8,195,209,0.03
8,210,224,0.03
8,225,239,0.03
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.03
8,315,329,0.03
8,330,344,0.03
8,345,359,0.03
8,360,374,0.02
8,375,389,0.02
8,390,404,0.02
8,405,419,0.02
8,420,434,0.2
8,435,449,0.2
8,450,464,0.2
8,465,479,0.2
8,480,494,0.22
8,495,509,0.22
8,510,524,0.22
8,525,539,0.22
8,540,554,0.05
8,555,569,0.05
8,570,584,0.05
8,585,599,0.05
8,600,614,0.11
8,615,629,0.11
8,630,644,0.11
8,645,659,0.11
8,660,674,0.02
8,675,689,0.02
8,690,704,0.02
8,705,719,0.02
8,720,734,0.02
8,735,749,0.02
8,750,764,0.02
8,765,779,0.02
8,780,794,0.03
8,795,809,0.03
8,810,824,0.03
8,825,839,0.03
8,840,854,0.02
8,855,869,0.02
8,870,884,0.02
8,885,899,0.02
8,900,914,0.02
8,915,929,0.02
8,930,944,0.02
8,945,959,0.02
8,960,974,0.02
8,975,989,0.02
8,990,1004,0.02
8,1005,1019,0.02
8,1020,1034,0.02
8,1035,1049,0.02
8,1050,1064,0.02
8,1065,1079,0.02
8,1080,1094,0.03
8,1095,1109,0.03
8,1110,1124,0.03
8,1125,1139,0.03
8,1140,1154,0.02
8,1155,1169,0.02
8,1170,1184,0.02
8,1185,1199,0.02
8,1200,1214,0.04
8,1215,1229,0.04
8,1230,1244,0.04
8,1245,1259,0.04
8,1260,1274,0.04
8,1275,1289,0.04
8,1290,1304,0.04
8,1305,1319,0.04
8,1320,1334,0.09
8,1335,1349,0.09
8,1350,1364,0.09
8,1365,1379,0.09
8,1380,1394,0.05
8,1395,1409,0.05
8,1410,1424,0.05
8,1425,1439,0.05
8,0,14,0.03
8,15,29,0.03
8,30,44,0.03
8,45,59,0.03
8,60,74,0.01
8,75,89,0.01
8,90,104,0.01
8,105,119,0.01
8,120,134,0.02
8,135,149,0.02
8,150,164,0.02
8,165,179,0.02
8,180,194,0.01
8,195,209,0.01
8,210,224,0.01
8,225,239,0.01
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.01
8,315,329,0.01
8,330,344,0.01
8,345,359,0.01
8,360,374,0.04
8,375,389,0.04
8,390,404,0.04
8,405,419,0.04
8,420,434,0.24
8,435,449,0.24
8,450,464,0.24
8,465,479,0.24
8,480,494,0.38
8,495,509,0.38
8,510,524,0.38
8,525,539,0.38
8,540,554,0.06
8,555,569,0.06
8,570,584,0.06
8,585,599,0.06
8,600,614,0.06
8,615,629,0.06
8,630,644,0.06
8,645,659,0.06
8,660,674,0.03
8,675,689,0.03
8,690,704,0.03
8,705,719,0.03
8,720,734,0.01
8,735,749,0.01
8,750,764,0.01
8,765,779,0.01
8,780,794,0.01
8,795,809,0.01
8,810,824,0.01
8,825,839,0.01
8,840,854,0.01
8,855,869,0.01
8,870,884,0.01
8,885,899,0.01
8,900,914,0.02
8,915,929,0.02
8,930,944,0.02
8,945,959,0.02
8,960,974,0.01
8,975,989,0.01
8,990,1004,0.01
8,1005,1019,0.01
8,1020,1034,0.02
8,1035,1049,0.02
8,1050,1064,0.02
8,1065,1079,0.02
8,1080,1094,0.38
8,1095,1109,0.38
8,1110,1124,0.38
8,1125,1139,0.38
8,1140,1154,0.21
8,1155,1169,0.21
8,1170,1184,0.21
8,1185,1199,0.21
8,1200,1214,0.07
8,1215,1229,0.07
8,1230,1244,0.07
8,1245,1259,0.07
8,1260,1274,0.14
8,1275,1289,0.14
8,1290,1304,0.14
8,1305,1319,0.14
8,1320,1334,0.06
8,1335,1349,0.06
8,1350,1364,0.06
8,1365,1379,0.06
8,1380,1394,0.04
8,1395,1409,0.04
8,1410,1424,0.04
8,1425,1439,0.04
8,0,14,0.01
8,15,29,0.01
8,30,44,0.01
8,45,59,0.01
8,60,74,0.02
8,75,89,0.02
8,90,104,0.02
8,105,119,0.02
8,120,134,0.02
8,135,149,0.02
8,150,164,0.02
8,165,179,0.02
8,180,194,0.03
8,195,209,0.03
8,210,224,0.03
8,225,239,0.03
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.02
8,315,329,0.02
8,330,344,0.02
8,345,359,0.02
8,360,374,0.02
8,375,389,0.02
8,390,404,0.02
8,405,419,0.02
8,420,434,0.03
8,435,449,0.03
8,450,464,0.03
8,465,479,0.03
8,480,494,0.02
8,495,509,0.02
8,510,524,0.02
8,525,539,0.02
8,540,554,0.02
8,555,569,0.02
8,570,584,0.02
8,585,599,0.02
8,600,614,0.18
8,615,629,0.18
8,630,644,0.18
8,645,659,0.18
8,660,674,0.24
8,675,689,0.24
8,690,704,0.24
8,705,719,0.24
8,720,734,0.06
8,735,749,0.06
8,750,764,0.06
8,765,779,0.06
8,780,794,0.05
8,795,809,0.05
8,810,824,0.05
8,825,839,0.05
8,840,854,0.05
8,855,869,0.05
8,870,884,0.05
8,885,899,0.05
8,900,914,0.04
8,915,929,0.04
8,930,944,0.04
8,945,959,0.04
8,960,974,0.02
8,975,989,0.02
8,990,1004,0.02
8,1005,1019,0.02
8,1020,1034,0.06
8,1035,1049,0.06
8,1050,1064,0.06
8,1065,1079,0.06
8,1080,1094,0.23
8,1095,1109,0.23
8,1110,1124,0.23
8,1125,1139,0.23
8,1140,1154,0.22
8,1155,1169,0.22
8,1170,1184,0.22
8,1185,1199,0.22
8,1200,1214,0.19
8,1215,1229,0.19
8,1230,1244,0.19
8,1245,1259,0.19
8,1260,1274,0.32
8,1275,1289,0.32
8,1290,1304,0.32
8,1305,1319,0.32
8,1320,1334,0.06
8,1335,1349,0.06
8,1350,1364,0.06
8,1365,1379,0.06
8,1380,1394,0.04
8,1395,1409,0.04
8,1410,1424,0.04
8,1425,1439,0.04
8,0,14,0.01
8,15,29,0.01
8,30,44,0.01
8,45,59,0.01
8,60,74,0.02
8,75,89,0.02
8,90,104,0.02
8,105,119,0.02
8,120,134,0.02
8,135,149,0.02
8,150,164,0.02
8,165,179,0.02
8,180,194,0.01
8,195,209,0.01
8,210,224,0.01
8,225,239,0.01
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.02
8,315,329,0.02
8,330,344,0.02
8,345,359,0.02
8,360,374,0.01
8,375,389,0.01
8,390,404,0.01
8,405,419,0.01
8,420,434,0.02
8,435,449,0.02
8,450,464,0.02
8,465,479,0.02
8,480,494,0.02
8,495,509,0.02
8,510,524,0.02
8,525,539,0.02
8,540,554,0.07
8,555,569,0.07
8,570,584,0.07
8,585,599,0.07
8,600,614,0.05
8,615,629,0.05
8,630,644,0.05
8,645,659,0.05
8,660,674,0.04
8,675,689,0.04
8,690,704,0.04
8,705,719,0.04
8,720,734,0.04
8,735,749,0.04
8,750,764,0.04
8,765,779,0.04
8,780,794,0.03
8,795,809,0.03
8,810,824,0.03
8,825,839,0.03
8,840,854,0.03
8,855,869,0.03
8,870,884,0.03
8,885,899,0.03
8,900,914,0.04
8,915,929,0.04
8,930,944,0.04
8,945,959,0.04
8,960,974,0.01
8,975,989,0.01
8,990,1004,0.01
8,1005,1019,0.01
8,1020,1034,0.02
8,1035,1049,0.02
8,1050,1064,0.02
8,1065,1079,0.02
8,1080,1094,0.02
8,1095,1109,0.02
8,1110,1124,0.02
8,1125,1139,0.02
8,1140,1154,0.02
8,1155,1169,0.02
8,1170,1184,0.02
8,1185,1199,0.02
8,1200,1214,0.06
8,1215,1229,0.06
8,1230,1244,0.06
8,1245,1259,0.06
8,1260,1274,0.2
8,1275,1289,0.2
8,1290,1304,0.2
8,1305,1319,0.2
8,1320,1334,0.08
8,1335,1349,0.08
8,1350,1364,0.08
8,1365,1379,0.08
8,1380,1394,0.04
8,1395,1409,0.04
8,1410,1424,0.04
8,1425,1439,0.04
8,0,14,0.02
8,15,29,0.02
8,30,44,0.02
8,45,59,0.02
8,60,74,0.01
8,75,89,0.01
8,90,104,0.01
8,105,119,0.01
8,120,134,0.02
8,135,149,0.02
8,150,164,0.02
8,165,179,0.02
8,180,194,0.01
8,195,209,0.01
8,210,224,0.01
8,225,239,0.01
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.02
8,315,329,0.02
8,330,344,0.02
8,345,359,0.02
8,360,374,0.02
8,375,389,0.02
8,390,404,0.02
8,405,419,0.02
8,420,434,0.22
8,435,449,0.22
8,450,464,0.22
8,465,479,0.22
8,480,494,0.2
8,495,509,0.2
8,510,524,0.2
8,525,539,0.2
8,540,554,0.12
8,555,569,0.12
8,570,584,0.12
8,585,599,0.12
8,600,614,0.03
8,615,629,0.03
8,630,644,0.03
8,645,659,0.03
8,660,674,0.03
8,675,689,0.03
8,690,704,0.03
8,705,719,0.03
8,720,734,0.02
8,735,749,0.02
8,750,764,0.02
8,765,779,0.02
8,780,794,0.03
8,795,809,0.03
8,810,824,0.03
8,825,839,0.03
8,840,854,0.03
8,855,869,0.03
8,870,884,0.03
8,885,899,0.03
8,900,914,0.02
8,915,929,0.02
8,930,944,0.02
8,945,959,0.02
8,960,974,0.03
8,975,989,0.03
8,990,1004,0.03
8,1005,1019,0.03
8,1020,1034,0.03
8,1035,1049,0.03
8,1050,1064,0.03
8,1065,1079,0.03
8,1080,1094,0.04
8,1095,1109,0.04
8,1110,1124,0.04
8,1125,1139,0.04
8,1140,1154,0.04
8,1155,1169,0.04
8,1170,1184,0.04
8,1185,1199,0.04
8,1200,1214,0.22
8,1215,1229,0.22
8,1230,1244,0.22
8,1245,1259,0.22
8,1260,1274,0.08
8,1275,1289,0.08
8,1290,1304,0.08
8,1305,1319,0.08
8,1320,1334,0.07
8,1335,1349,0.07
8,1350,1364,0.07
8,1365,1379,0.07
8,1380,1394,0.03
8,1395,1409,0.03
8,1410,1424,0.03
8,1425,1439,0.03
8,0,14,0.04
8,15,29,0.04
8,30,44,0.04
8,45,59,0.04
8,60,74,0.03
8,75,89,0.03
8,90,104,0.03
8,105,119,0.03
8,120,134,0.03
8,135,149,0.03
8,150,164,0.03
8,165,179,0.03
8,180,194,0.04
8,195,209,0.04
8,210,224,0.04
8,225,239,0.04
8,240,254,0.03
8,255,269,0.03
8,270,284,0.03
8,285,299,0.03
8,300,314,0.04
8,315,329,0.04
8,330,344,0.04
8,345,359,0.04
8,360,374,0.1
8,375,389,0.1
8,390,404,0.1
8,405,419,0.1
8,420,434,0.38
8,435,449,0.38
8,450,464,0.38
8,465,479,0.38
8,480,494,0.13
8,495,509,0.13
8,510,524,0.13
8,525,539,0.13
8,540,554,0.02
8,555,569,0.02
8,570,584,0.02
8,585,599,0.02
8,600,614,0.09
8,615,629,0.09
8,630,644,0.09
8,645,659,0.09
8,660,674,0.03
8,675,689,0.03
8,690,704,0.03
8,705,719,0.03
8,720,734,0.02
8,735,749,0.02
8,750,764,0.02
8,765,779,0.02
8,780,794,0.03
8,795,809,0.03
8,810,824,0.03
8,825,839,0.03
8,840,854,0.02
8,855,869,0.02
8,870,884,0.02
8,885,899,0.02
8,900,914,0.03
8,915,929,0.03
8,930,944,0.03
8,945,959,0.03
8,960,974,0.02
8,975,989,0.02
8,990,1004,0.02
8,1005,1019,0.02
8,1020,1034,0.03
8,1035,1049,0.03
8,1050,1064,0.03
8,1065,1079,0.03
8,1080,1094,0.06
8,1095,1109,0.06
8,1110,1124,0.06
8,1125,1139,0.06
8,1140,1154,0.04
8,1155,1169,0.04
8,1170,1184,0.04
8,1185,1199,0.04
8,1200,1214,0.04
8,1215,1229,0.04
8,1230,1244,0.04
8,1245,1259,0.04
8,1260,1274,0.05
8,1275,1289,0.05
8,1290,1304,0.05
8,1305,1319,0.05
8,1320,1334,0.04
8,1335,1349,0.04
8,1350,1364,0.04
8,1365,1379,0.04
8,1380,1394,0.04
8,1395,1409,0.04
8,1410,1424,0.04
8,1425,1439,0.04
8,0,14,0.04
8,15,29,0.04
8,30,44,0.04
8,45,59,0.04
8,60,74,0.04
8,75,89,0.04
8,90,104,0.04
8,105,119,0.04
8,120,134,0.03
8,135,149,0.03
8,150,164,0.03
8,165,179,0.03
8,180,194,0.03
8,195,209,0.03
8,210,224,0.03
8,225,239,0.03
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.03
8,315,329,0.03
8,330,344,0.03
8,345,359,0.03
8,360,374,0.03
8,375,389,0.03
8,390,404,0.03
8,405,419,0.03
8,420,434,0.11
8,435,449,0.11
8,450,464,0.11
8,465,479,0.11
8,480,494,0.38
8,495,509,0.38
8,510,524,0.38
8,525,539,0.38
8,540,554,0.18
8,555,569,0.18
8,570,584,0.18
8,585,599,0.18
8,600,614,0.08
8,615,629,0.08
8,630,644,0.08
8,645,659,0.08
8,660,674,0.16
8,675,689,0.16
8,690,704,0.16
8,705,719,0.16
8,720,734,0.03
8,735,749,0.03
8,750,764,0.03
8,765,779,0.03
8,780,794,0.04
8,795,809,0.04
8,810,824,0.04
8,825,839,0.04
8,840,854,0.03
8,855,869,0.03
8,870,884,0.03
8,885,899,0.03
8,900,914,0.04
8,915,929,0.04
8,930,944,0.04
8,945,959,0.04
8,960,974,0.03
8,975,989,0.03
8,990,1004,0.03
8,1005,1019,0.03
8,1020,1034,0.04
8,1035,1049,0.04
8,1050,1064,0.04
8,1065,1079,0.04
8,1080,1094,0.02
8,1095,1109,0.02
8,1110,1124,0.02
8,1125,1139,0.02
8,1140,1154,0.03
8,1155,1169,0.03
8,1170,1184,0.03
8,1185,1199,0.03
8,1200,1214,0.05
8,1215,1229,0.05
8,1230,1244,0.05
8,1245,1259,0.05
8,1260,1274,0.06
8,1275,1289,0.06
8,1290,1304,0.06
8,1305,1319,0.06
8,1320,1334,0.04
8,1335,1349,0.04
8,1350,1364,0.04
8,1365,1379,0.04
8,1380,1394,0.02
8,1395,1409,0.02
8,1410,1424,0.02
8,1425,1439,0.02
8,0,14,0.03
8,15,29,0.03
8,30,44,0.03
8,45,59,0.03
8,60,74,0.02
8,75,89,0.02
8,90,104,0.02
8,105,119,0.02
8,120,134,0.03
8,135,149,0.03
8,150,164,0.03
8,165,179,0.03
8,180,194,0.03
8,195,209,0.03
8,210,224,0.03
8,225,239,0.03
8,240,254,0.02
8,255,269,0.02
8,270,284,0.02
8,285,299,0.02
8,300,314,0.03
8,315,329,0.03
8,330,344,0.03
8,345,359,0.03
8,360,374,0.02
8,375,389,0.02
8,390,404,0.02
8,405,419,0.02
8,420,434,0.08
8,435,449,0.08
8,450,464,0.08
8,465,479,0.08
8,480,494,0.26
8,495,509,0.26
8,510,524,0.26
8,525,539,0.26
8,540,554,0.15
8,555,569,0.15
8,570,584,0.15
8,585,599,0.15
8,600,614,0.05
8,615,629,0.05
8,630,644,0.05
8,645,659,0.05
8,660,674,0.07
8,675,689,0.07
8,690,704,0.07
8,705,719,0.07
8,720,734,0.04
8,735,749,0.04
8,750,764,0.04
8,765,779,0.04
8,780,794,0.03
8,795,809,0.03
8,810,824,0.03
8,825,839,0.03
8,840,854,0.03
8,855,869,0.03
8,870,884,0.03
8,885,899,0.03
8,900,914,0.05
8,915,929,0.05
8,930,944,0.05
8,945,959,0.05
8,960,974,0.04
8,975,989,0.04
8,990,1004,0.04
8,1005,1019,0.04
8,1020,1034,0.03
8,1035,1049,0.03
8,1050,1064,0.03
8,1065,1079,0.03
8,1080,1094,0.03
8,1095,1109,0.03
8,1110,1124,0.03
8,1125,1139,0.03
8,1140,1154,0.13
8,1155,1169,0.13
8,1170,1184,0.13
8,1185,1199,0.13
8,1200,1214,0.1
8,1215,1229,0.1
8,1230,1244,0.1
8,1245,1259,0.1
8,1260,1274,0.1
8,1275,1289,0.1
8,1290,1304,0.1
8,1305,1319,0.1
8,1320,1334,0.07
8,1335,1349,0.07
8,1350,1364,0.07
8,1365,1379,0.07
8,1380,1394,0.03
8,1395,1409,0.03
8,1410,1424,0.03
8,1425,1439,0.03
8,0,14,0.03
8,15,29,0.03
8,30,44,0.03
8,45,59,0.03
8,60,74,0.04
8,75,89,0.04
8,90,104,0.04
8,105,119,0.04
8,120,134,0.03
8,135,149,0.03
8,150,164,0.03
8,165,179,0.03
8,180,194,0.04
8,195,209,0.04
8,210,224,0.04
8,225,239,0.04
8,240,254,0.04
8,255,269,0.04
8,270,284,0.04
8,285,299,0.04
8,300,314,0.03
8,315,329,0.03
8,330,344,0.03
8,345,359,0.03
8,360,374,0.03
8,375,389,0.03
8,390,404,0.03
8,405,419,0.03
8,420,434,0.13
8,435,449,0.13
8,450,464,0.13
8,465,479,0.13
8,480,494,0.3
8,495,509,0.3
8,510,524,0.3
8,525,539,0.3
8,540,554,0.03
8,555,569,0.03
8,570,584,0.03
8,585,599,0.03
8,600,614,0.05
8,615,629,0.05
8,630,644,0.05
8,645,659,0.05
8,660,674,0.16
8,675,689,0.16
8,690,704,0.16
8,705,719,0.16
8,720,734,0.04
8,735,749,0.04
8,750,764,0.04
8,765,779,0.04
8,780,794,0.04
8,795,809,0.04
8,810,824,0.04
8,825,839,0.04
8,840,854,0.05
8,855,869,0.05
8,870,884,0.05
8,885,899,0.05
8,900,914,0.07
8,915,929,0.07
8,930,944,0.07
8,945,959,0.07
8,960,974,0.06
8,975,989,0.06
8,990,1004,0.06
8,1005,1019,0.06
8,1020,1034,0.04
8,1035,1049,0.04
8,1050,1064,0.04
8,1065,1079,0.04
8,1080,1094,0.06
8,1095,1109,0.06
8,1110,1124,0.06
8,1125,1139,0.06
8,1140,1154,0.04
8,1155,1169,0.04
8,1170,1184,0.04
8,1185,1199,0.04
8,1200,1214,0.06
8,1215,1229,0.06
8,1230,1244,0.06
8,1245,1259,0.06
8,1260,1274,0.13
8,1275,1289,0.13
8,1290,1304,0.13
8,1305,1319,0.13
8,1320,1334,0.06
8,1335,1349,0.06
8,1350,1364,0.06
8,1365,1379,0.06
8,1380,1394,0.04
8,1395,1409,0.04
8,1410,1424,0.04
8,1425,1439,0.04
8,0,14,0.03
8,15,29,0.03
8,30,44,0.03
8,45,59,0.03
8,60,74,0.03
8,75,89,0.03
8,90,104,0.03
8,105,119,0.03
8,120,134,0.04
8,135,149,0.04
8,150,164,0.04
8,165,179,0.04
8,180,194,0.03
8,195,209,0.03
8,210,224,0.03
8,225,239,0.03
8,240,254,0.04
8,255,269,0.04
8,270,284,0.04
8,285,299,0.04
8,300,314,0.03
8,315,329,0.03
8,330,344,0.03
8,345,359,0.03
8,360,374,0.04
8,375,389,0.04
8,390,404,0.04
8,405,419,0.04
8,420,434,0.07
8,435,449,0.07
8,450,464,0.07
8,465,479,0.07
8,480,494,0.18
8,495,509,0.18
8,510,524,0.18
8,525,539,0.18
8,540,554,0.1
8,555,569,0.1
8,570,584,0.1
8,585,599,0.1
8,600,614,0.05
8,615,629,0.05
8,630,644,0.05
8,645,659,0.05
8,660,674,0.05
8,675,689,0.05
8,690,704,0.05
8,705,719,0.05
8,720,734,0.04
8,735,749,0.04
8,750,764,0.04
8,765,779,0.04
8,780,794,0.06
8,795,809,0.06
8,810,824,0.06
8,825,839,0.06
8,840,854,0.45
8,855,869,0.45
8,870,884,0.45
8,885,899,0.45
8,900,914,0.05
8,915,929,0.05
8,930,944,0.05
8,945,959,0.05
8,960,974,0.01
8,975,989,0.01
8,990,1004,0.01
8,1005,1019,0.01
8,1020,1034,0.02
8,1035,1049,0.02
8,1050,1064,0.02
8,1065,1079,0.02
8,1080,1094,0.01
8,1095,1109,0.01
8,1110,1124,0.01
8,1125,1139,0.01
8,1140,1154,0.02
8,1155,1169,0.02
8,1170,1184,0.02
8,1185,1199,0.02
8,1200,1214,0.11
8,1215,1229,0.11
8,1230,1244,0.11
8,1245,1259,0.11
8,1260,1274,0.05
8,1275,1289,0.05
8,1290,1304,0.05
8,1305,1319,0.05
8,1320,1334,0.03
8,1335,1349,0.03
8,1350,1364,0.03
8,1365,1379,0.03
8,1380,1394,0.04
8,1395,1409,0.04
8,1410,1424,0.04
8,1425,1439,0.04
8,0,14,0.03
8,15,29,0.03
8,30,44,0.03
8,45,59,0.03
8,60,74,0.04
8,75,89,0.04
8,90,104,0.04
8,105,119,0.04
8,120,134,0.03
8,135,149,0.03
8,150,164,0.03
8,165,179,0.03
8,180,194,0.04
8,195,209,0.04
8,210,224,0.04
8,225,239,0.04
8,240,254,0.03
8,255,269,0.03
8,270,284,0.03
8,285,299,0.03
8,300,314,0.03
8,315,329,0.03
8,330,344,0.03
8,345,359,0.03
8,360,374,0.04
8,375,389,0.04
8,390,404,0.04
8,405,419,0.04
8,420,434,0.03
8,435,449,0.03
8,450,464,0.03
8,465,479,0.03
8,480,494,0.04
8,495,509,0.04
8,510,524,0.04
8,525,539,0.04
